Sales_ID,name,year,selling_price,km_driven,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
679,Maruti Swift Dzire VXI 1.2,2019,655000,25000,New York,New York City,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,5,Y,East
707,Maruti Zen Estilo LXI BS IV,2010,100000,180000,New York,New York City,Petrol,Individual,Manual,Second Owner,19,998,67.1,5,Y,East
708,Maruti Celerio VXI,2016,395000,50000,New York,New York City,Petrol,Individual,Manual,First Owner,23,998,67.04,5,Y,East
713,Hyundai i20 Asta 1.4 CRDi,2015,715000,50000,New York,New York City,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,Y,East
714,Hyundai Elite i20 Magna Plus BSIV,2019,600000,10000,New York,New York City,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,Y,East
725,Mahindra Bolero 2011-2019 Plus AC,2016,550000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,9,Y,East
737,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,750000,50000,New York,New York City,Diesel,Individual,Manual,First Owner,12.9,2494,100.6,7,Y,East
742,Maruti Swift VXI Optional,2015,450000,30000,New York,New York City,Petrol,Individual,Manual,First Owner,20,1197,81.8,5,Y,East
750,Maruti Alto K10 VXI,2020,390000,6000,New York,New York City,Petrol,Individual,Manual,First Owner,23.9,998,67.05,5,Y,East
759,Hyundai EON D Lite,2013,200000,80000,New York,New York City,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,Y,East
760,Maruti Alto LX,2005,85000,150000,New York,New York City,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,Y,East
761,Tata Indica V2 DL BSIII,2006,67500,110000,New York,New York City,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1396,52.8,5,Y,East
762,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,700000,110000,New York,New York City,Diesel,Individual,Manual,Second Owner,24,1248,88.5,5,Y,East
765,Mahindra Xylo D2,2011,250000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,13,2489,95,8,Y,East
766,Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,15.9,2523,63,9,Y,East
767,Fiat Linea 1.3 Active,2010,200000,80000,New York,New York City,Diesel,Individual,Manual,Second Owner,20,1248,91.2,5,Y,East
785,Mahindra Scorpio 2.6 SPORTZ CRDe,2006,220000,120000,New York,New York City,Diesel,Individual,Manual,Second Owner,10,2179,120,8,Y,East
786,Hyundai Santro Xing GL,2009,120000,90000,New York,New York City,Petrol,Individual,Manual,Second Owner,0,1086,62,5,Y,East
792,Maruti 800 AC,2012,100000,51000,New York,New York City,Petrol,Individual,Manual,First Owner,16,796,37,4,Y,East
797,Maruti Swift VDI,2013,430000,86000,New York,New York City,Diesel,Individual,Manual,Second Owner,22,1248,74,5,Y,East
798,Datsun GO Plus D1,2015,300000,15000,New York,New York City,Petrol,Individual,Manual,First Owner,20.6,1198,67,7,Y,East
817,Mahindra Bolero VLX CRDe,2011,450000,100000,New York,New York City,Diesel,Individual,Manual,Second Owner,13,2523,63,7,Y,East
818,Maruti Alto Std,2008,95000,120000,New York,New York City,Petrol,Individual,Manual,First Owner,19,796,46.3,5,Y,East
829,Hyundai Verna 1.6 CRDi S,2017,850000,35000,New York,New York City,Diesel,Individual,Manual,First Owner,23,1582,126.2,5,Y,East
830,Mahindra XUV500 W10 1.99 mHawk,2016,1165000,50000,New York,New York City,Diesel,Individual,Manual,First Owner,16,1997,140,7,Y,East
831,Maruti Swift ZXI,2012,345000,50000,New York,New York City,Petrol,Individual,Manual,Second Owner,18,1197,85.8,5,Y,East
832,Hyundai Santro Xing XS,2007,95000,100000,New York,New York City,Petrol,Individual,Manual,Second Owner,17,1086,63,5,Y,East
833,Maruti Alto 800 LXI,2015,241000,15000,New York,New York City,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,Y,East
834,Maruti Alto 800 LXI,2015,235000,20000,New York,New York City,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,Y,East
835,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,615000,80000,New York,New York City,Diesel,Individual,Manual,First Owner,22.7,1498,98.59,5,Y,East
836,Mahindra Verito Vibe 1.5 dCi D4,2014,350000,110000,New York,New York City,Diesel,Individual,Manual,Second Owner,20,1461,64.1,5,Y,East
837,Maruti Wagon R Stingray VXI,2014,350000,35000,New York,New York City,Petrol,Individual,Manual,First Owner,20.5,998,67.04,5,Y,East
838,Maruti Wagon R Stingray VXI,2014,380000,35000,New York,New York City,Petrol,Individual,Manual,First Owner,20.5,998,67.04,5,Y,East
839,Tata Sumo Gold EX BSIII,2017,400000,140000,New York,New York City,Diesel,Individual,Manual,First Owner,14,2956,69.01,7,Y,East
842,Maruti Ritz ZXi,2012,275000,70000,New York,New York City,Petrol,Individual,Manual,Second Owner,18,1197,85.8,5,Y,East
845,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,15000,New York,New York City,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,Y,East
848,Hyundai i10 Sportz 1.1L,2016,425000,15000,New York,New York City,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,5,Y,East
849,Maruti Swift Dzire VDI,2017,620000,107000,New York,New York City,Diesel,Individual,Manual,First Owner,28,1248,74.02,5,Y,East
876,Mahindra Xylo H4,2016,400000,140000,New York,New York City,Diesel,Individual,Manual,Second Owner,14,2179,118.3,7,Y,East
884,Mahindra Scorpio Getaway,2016,750000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,11,2179,120,5,Y,East
885,Renault KWID RXT,2016,261000,90000,New York,New York City,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,Y,East
888,Tata Indigo CS LX (TDI) BS III,2012,204999,120000,New York,New York City,Diesel,Individual,Manual,Second Owner,19,1396,69,5,Y,East
889,Hyundai Accent GLX,2003,110000,90000,New York,New York City,Petrol,Individual,Manual,Second Owner,13,1495,94,5,Y,East
890,Ford Fusion 1.4 TDCi Diesel,2009,150000,100000,New York,New York City,Diesel,Individual,Manual,Fourth & Above Owner,17,1399,68,5,Y,East
891,Mahindra Bolero 2011-2019 SLX,2016,625000,90000,New York,New York City,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,7,Y,East
892,Mahindra Scorpio 1.99 S10,2017,1300000,50000,New York,New York City,Diesel,Individual,Manual,Second Owner,15,1997,120,7,Y,East
893,Skoda Octavia Ambition 2.0 TDI MT,2015,900000,168000,New York,New York City,Diesel,Individual,Manual,First Owner,20,1968,141,5,Y,East
899,Hyundai i20 Magna 1.4 CRDi,2010,270000,100000,New York,New York City,Diesel,Individual,Manual,Fourth & Above Owner,21,1396,90,5,Y,East
901,Hyundai Elite i20 Petrol Asta Option,2019,750000,30000,New York,New York City,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,Y,East
915,Hyundai Grand i10 1.2 CRDi Asta,2018,710000,70000,New York,New York City,Diesel,Individual,Manual,First Owner,24,1186,73.97,5,Y,East
918,Maruti Swift Dzire VDi,2009,180000,144000,New York,New York City,Diesel,Individual,Manual,Second Owner,19,1248,73.9,5,Y,East
919,Mahindra TUV 300 T6 Plus,2016,700000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,18.4,1493,100,7,Y,East
920,Hyundai i20 1.4 CRDi Magna,2012,320000,107825,New York,New York City,Diesel,Individual,Manual,Second Owner,21,1396,90,5,Y,East
923,Maruti XL6 Alpha,2019,1040000,1620,New York,New York City,Petrol,Individual,Manual,First Owner,19,1462,103.2,6,Y,East
925,Mahindra TUV 300 Plus P4 BSIV,2018,600000,70000,New York,New York City,Diesel,Individual,Manual,First Owner,18.4,2179,120,9,Y,East
937,Maruti Wagon R LXI Minor,2010,200000,90000,New York,New York City,Petrol,Individual,Manual,Second Owner,18,1061,67,5,Y,East
938,Tata Indica V2 2001-2011 eLX,2011,130000,90000,New York,New York City,Diesel,Individual,Manual,Second Owner,25,1396,69,5,Y,East
941,Hyundai Verna CRDi SX ABS,2009,280000,120000,New York,New York City,Diesel,Individual,Manual,First Owner,18,1493,110,5,Y,East
947,Maruti Swift Dzire VDI,2012,415000,108000,New York,New York City,Diesel,Individual,Manual,First Owner,23,1248,74,5,Y,East
953,Maruti Swift Dzire VXI 1.2,2019,675000,5000,New York,New York City,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,5,Y,East
959,Maruti Zen Estilo 1.1 LXI BSIII,2007,90000,60000,New York,New York City,Petrol,Individual,Manual,Second Owner,18,1061,64,5,Y,East
964,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,910000,110000,New York,New York City,Diesel,Individual,Manual,Second Owner,12.9,2494,100,7,Y,East
972,Mahindra Scorpio 2009-2014 EX 2WD 7S,2014,611000,90000,New York,New York City,Diesel,Individual,Manual,Second Owner,14,2523,75,7,Y,East
973,Honda Brio S MT,2016,400000,68000,New York,New York City,Petrol,Individual,Manual,First Owner,19,1198,86.8,5,Y,East
988,Maruti Swift Dzire VDI,2018,811000,100000,New York,New York City,Diesel,Individual,Manual,First Owner,28,1248,74.02,5,Y,East
994,Tata Indigo LS BSII,2006,100000,120000,New York,New York City,Diesel,Individual,Manual,Third Owner,16,1405,70,5,Y,East
1006,Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,2013,850000,120000,New York,New York City,Diesel,Individual,Manual,Second Owner,12.9,2494,100.57,8,Y,East
1013,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,450000,90165,New York,New York City,Diesel,Dealer,Manual,First Owner,17,1399,67,5,Y,East
1014,Ford Figo Titanium Diesel BSIV,2010,325000,86017,New York,New York City,Diesel,Dealer,Manual,Second Owner,25,1498,99.23,5,Y,East
1019,Tata Tiago 1.2 Revotron XZ,2017,520000,20000,New York,New York City,Petrol,Individual,Manual,First Owner,23.8,1199,84,5,Y,East
1085,Maruti Baleno Alpha 1.3,2018,740000,38817,New York,Albany,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,Y,East
1086,Honda Jazz VX,2016,550000,56494,New York,Albany,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88.7,5,Y,East
1117,Lexus ES 300h,2019,5150000,20000,New York,Elmira,Petrol,Dealer,Automatic,First Owner,22.3,2487,214.56,5,Y,East
1120,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,New York,Elmira,Diesel,Individual,Automatic,First Owner,18,1969,190,5,Y,East
1122,Maruti Wagon R LXI,2013,225000,58343,New York,East Meadow,Petrol,Trustmark Dealer,Manual,First Owner,21.7,998,67.05,5,Y,East
1123,Maruti Baleno Alpha 1.3,2018,740000,38817,New York,East Meadow,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,Y,East
1124,Honda Jazz VX,2016,550000,56494,New York,Elmira,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88.7,5,Y,East
1125,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,New York,Elmira,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,7,Y,East
1126,Maruti Swift AMT VVT VXI,2019,650000,5621,New York,Elmira,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81.8,5,Y,East
1135,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2625000,9000,New York,Elmira,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,Y,East
1136,Lexus ES 300h,2019,5150000,20000,New York,Elmira,Petrol,Dealer,Automatic,First Owner,22.3,2487,214.56,5,Y,East
1233,Chevrolet Spark 1.0 LT,2012,130000,110000,New York,Utica,Petrol,Individual,Manual,First Owner,16,995,62.1,5,Y,East
1234,Maruti Ciaz Alpha Diesel,2018,1000000,50000,New York,Utica,Diesel,Individual,Manual,First Owner,28,1248,88.5,5,Y,East
1235,Tata Indica V2 DLS TC,2004,55000,90000,New York,Troy,Diesel,Individual,Manual,Third Owner,16,1405,62,5,Y,East
1236,Chevrolet Sail 1.2 LT ABS,2014,330000,23000,New York,Troy,Petrol,Individual,Manual,First Owner,18,1199,82.4,5,Y,East
1237,Maruti Omni MPI STD BSIV,2013,166000,50000,New York,Troy,Petrol,Individual,Manual,First Owner,16,796,34.2,5,Y,East
1238,Mahindra Xylo D4 BSIII,2013,200000,300000,New York,Troy,Diesel,Individual,Manual,First Owner,14,2498,112,8,Y,East
1239,Maruti Alto K10 2010-2014 VXI,2011,140000,50000,New York,Utica,Petrol,Individual,Manual,Third Owner,20.9,998,67.1,5,Y,East
1240,Maruti Eeco CNG 5 Seater AC BSIV,2017,370000,140000,New York,Valley Stream,CNG,Individual,Manual,First Owner,21.94,1196,61.7,5,Y,East
1241,Hyundai Elite i20 Sportz Plus CVT BSIV,2019,720000,16000,New York,Troy,Petrol,Individual,Automatic,First Owner,17,1197,81.86,5,Y,East
1242,Hyundai i20 Active 1.4,2015,500000,126000,New York,Valley Stream,Diesel,Individual,Manual,First Owner,21.1,1396,88.73,5,Y,East
1243,Hyundai Xcent 1.2 VTVT SX,2019,570000,15000,New York,Valley Stream,Petrol,Individual,Manual,First Owner,20.1,1197,81.86,5,Y,East
1244,Maruti Swift Dzire 1.2 Vxi BSIV,2010,210000,200000,New York,Troy,Petrol,Individual,Manual,First Owner,17,1197,85.8,5,Y,East
1245,Maruti Alto LXi,2009,120000,120000,New York,Valley Stream,Petrol,Individual,Manual,First Owner,19,796,46.3,5,Y,East
1246,Hyundai Getz GLX,2005,95000,120000,New York,Troy,Petrol,Individual,Manual,Fourth & Above Owner,15,1341,83,5,Y,East
1247,Hyundai i10 Sportz AT,2010,196000,110000,New York,Utica,Petrol,Individual,Automatic,Third Owner,16.9,1197,78.9,5,Y,East
1248,Maruti Eeco 5 Seater AC BSIV,2016,392000,38000,New York,Utica,Petrol,Individual,Manual,First Owner,15.3,1196,73,5,Y,East
1249,Tata Manza Aura Plus Safire,2010,150000,104000,New York,Utica,Petrol,Individual,Manual,First Owner,15,1368,90,5,Y,East
1250,Honda BR-V i-VTEC E MT,2017,595000,120000,New York,Valley Stream,Petrol,Individual,Manual,First Owner,15,1497,117.3,7,Y,East
1251,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,833000,35000,New York,Utica,Diesel,Individual,Automatic,First Owner,24,1248,88.5,5,Y,East
1277,Maruti Ritz VXI,2010,220000,20000,New York,Bethpage,Petrol,Individual,Manual,First Owner,21,1197,85.8,5,Y,East
1285,Mahindra Scorpio LX 2.6 Turbo,2007,229999,120000,New York,Bethpage,Diesel,Individual,Manual,Third Owner,10,2609,120,7,Y,East
1353,Volkswagen Vento Diesel Comfortline,2011,260000,120000,New York,Holbrook,Diesel,Individual,Manual,Third Owner,20.5,1598,103.6,5,Y,East
1354,Maruti Alto LXi BSIII,2009,130000,80000,New York,Holbrook,Petrol,Individual,Manual,Third Owner,19,796,46.3,5,Y,East
1355,Tata New Safari DICOR 2.2 EX 4x2,2008,150000,120000,New York,Holbrook,Diesel,Individual,Manual,Fourth & Above Owner,11.5,2179,138.1,7,Y,East
1358,Maruti Swift LDI Optional,2017,455000,60000,New York,Holbrook,Diesel,Individual,Manual,First Owner,25,1248,74,5,Y,East
1359,Hyundai i20 1.2 Magna Executive,2017,570000,30000,New York,Holbrook,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,Y,East
1360,Volkswagen Vento Diesel Highline,2013,330000,100000,New York,Holbrook,Diesel,Individual,Manual,Third Owner,20.5,1598,103.6,5,Y,East
1429,Ford Figo Aspire 1.5 TDCi Trend,2017,700000,35000,New York,Ithaca,Diesel,Individual,Manual,First Owner,25.8,1498,99,5,Y,East
1437,Hyundai i20 Active SX Diesel,2016,651000,42323,New York,Ithaca,Diesel,Dealer,Manual,First Owner,21.1,1396,88.76,5,Y,East
1438,Honda City V MT,2013,480000,42462,New York,Ithaca,Petrol,Dealer,Manual,First Owner,16,1497,116.3,5,Y,East
1441,BMW X1 sDrive20d M Sport,2011,1075000,42545,New York,Ithaca,Diesel,Dealer,Automatic,First Owner,19.6,1998,190,5,Y,East
1477,Maruti Ertiga VDI,2015,700000,50000,New York,Deer Park,Diesel,Individual,Manual,First Owner,20.7,1248,88.76,7,Y,East
1478,Maruti Swift VDI BSIV,2014,530000,90000,New York,Dix Hills,Diesel,Individual,Manual,First Owner,25,1248,74,5,Y,East
1479,Tata Nexon 1.5 Revotorq XZ Plus,2017,869999,70000,New York,Deer Park,Diesel,Individual,Manual,First Owner,21,1497,108.5,5,Y,East
1480,Hyundai Elantra CRDi,2006,155000,110000,New York,Deer Park,Diesel,Individual,Manual,Fourth & Above Owner,14,1991,112.2,5,Y,East
1481,Tata Tiago 1.2 Revotron XZA,2019,550000,30000,New York,Deer Park,Petrol,Individual,Automatic,First Owner,23.8,1199,83.83,5,Y,East
1482,Maruti Swift Dzire VDI,2016,600000,80000,New York,Dix Hills,Diesel,Individual,Manual,Second Owner,26.5,1248,74,5,Y,East
1483,Maruti Swift Dzire VDi,2012,430000,110000,New York,Deer Park,Diesel,Individual,Manual,Second Owner,19,1248,73.9,5,Y,East
1484,Tata Manza Aura (ABS) Quadrajet,2010,246000,120000,New York,Dix Hills,Diesel,Individual,Manual,First Owner,18,1248,90,5,Y,East
1485,Maruti Zen VXi - BS III,2003,120000,120000,New York,Deer Park,Petrol,Individual,Manual,Third Owner,17,993,60,5,Y,East
1486,Hyundai i20 Asta 1.2,2014,565000,70000,New York,Deer Park,Petrol,Individual,Manual,Second Owner,18,1197,81.83,5,Y,East
1487,Hyundai Elite i20 Asta Option Diesel,2018,850000,60000,New York,Deer Park,Diesel,Individual,Manual,First Owner,22.5,1396,88.76,5,Y,East
1488,Maruti Alto LXi BSIII,2006,160000,90000,New York,Dix Hills,Petrol,Individual,Manual,First Owner,19,796,46.3,5,Y,East
1489,Fiat Linea Classic Plus 1.3 Multijet,2014,325000,142500,New York,Dix Hills,Diesel,Individual,Manual,First Owner,19,1248,75,5,Y,East
1641,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2010,600000,100875,New York,North Babylon,Diesel,Individual,Automatic,First Owner,11.7,2179,120,8,Y,East
1650,Hyundai Santro Xing GL,2008,105000,128000,New York,North Babylon,Petrol,Individual,Manual,First Owner,0,1086,62,5,Y,East
1651,Tata Tiago 1.05 Revotorq XE,2017,325000,120000,New York,North Babylon,Diesel,Individual,Manual,First Owner,27.2,1047,69,5,Y,East
1653,Hyundai Grand i10 Nios AMT Sportz,2020,675000,5000,New York,North Babylon,Petrol,Individual,Automatic,First Owner,20,1197,81.86,5,Y,East
1794,Hyundai Verna 1.6 VTVT SX,2016,749000,25000,New York,Rochester,Petrol,Individual,Manual,First Owner,17,1591,121.3,5,Y,East
1795,Hyundai Creta 1.6 CRDi SX Option,2015,899000,80000,New York,Rochester,Diesel,Individual,Manual,Second Owner,19.6,1582,126.2,5,Y,East
1796,Chevrolet Optra Magnum 2.0 LS BSIII,2011,290000,88000,New York,Rochester,Diesel,Individual,Manual,Third Owner,16.5,1991,123.7,5,Y,East
1797,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,869999,217000,New York,Rochester,Diesel,Individual,Manual,Second Owner,12.9,2494,100.6,7,Y,East
1798,Datsun GO Plus A,2015,350000,60000,New York,Rochester,Petrol,Individual,Manual,First Owner,20.6,1198,67,7,Y,East
1799,Maruti Swift Dzire VXI,2017,500000,43000,New York,Rochester,Petrol,Individual,Manual,First Owner,20.8,1197,83.14,5,Y,East
1800,Skoda Rapid 1.5 TDI AT Ambition Plus,2014,400000,77000,New York,Rome,Diesel,Individual,Automatic,Second Owner,21.6,1498,103.6,5,Y,East
1801,Renault KWID RXT,2016,260000,30000,New York,Rochester,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,Y,East
1802,Maruti Alto 800 LXI,2015,220000,40000,New York,Rome,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,5,Y,East
1803,Chevrolet Enjoy TCDi LS 8 Seater,2014,190000,139000,New York,Rochester,Diesel,Individual,Manual,Second Owner,18,1248,73.8,8,Y,East
1855,Chevrolet Beat LT,2010,250000,63000,New York,Auburn,Petrol,Individual,Manual,First Owner,18,1199,79.4,5,Y,East
1860,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,New York,Auburn,Diesel,Dealer,Automatic,First Owner,19.3,1999,177,5,Y,East
1861,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,New York,Auburn,Petrol,Individual,Automatic,First Owner,9,3604,280,5,Y,East
1864,Toyota Camry 2.5 Hybrid,2016,2000000,68089,New York,Binghamton,Petrol,Trustmark Dealer,Automatic,First Owner,19.1,2494,157.7,5,Y,East
1865,Maruti Ciaz 1.3 Alpha,2018,925000,23712,New York,Auburn,Diesel,Trustmark Dealer,Manual,First Owner,28,1248,88.5,5,Y,East
